Domain Code;Domain;Area Code;Area;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Unit;Yield_grams_animal;Flag;Flag Description
QL;Livestock Primary;98;Croatia;5422;Yield;1182;Honey, natural;2014;2014;hg;112;g/An;11200;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5422;Yield;1182;Honey, natural;2015;2015;hg;203;g/An;20300;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5422;Yield;1182;Honey, natural;2016;2016;hg;175;g/An;17500;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5422;Yield;1182;Honey, natural;2017;2017;hg;200;g/An;20000;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5422;Yield;1182;Honey, natural;2018;2018;hg;178;g/An;17800;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5422;Yield;1183;Beeswax;2014;2014;hg;4;g/An;400;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5422;Yield;1183;Beeswax;2015;2015;hg;5;g/An;500;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5422;Yield;1183;Beeswax;2016;2016;hg;4;g/An;400;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5422;Yield;1183;Beeswax;2017;2017;hg;5;g/An;500;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5422;Yield;1183;Beeswax;2018;2018;hg;5;g/An;500;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5422;Yield;1182;Honey, natural;2014;2014;hg;122;g/An;12200;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5422;Yield;1182;Honey, natural;2015;2015;hg;160;g/An;16000;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5422;Yield;1182;Honey, natural;2016;2016;hg;153;g/An;15300;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5422;Yield;1182;Honey, natural;2017;2017;hg;147;g/An;14700;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5422;Yield;1182;Honey, natural;2018;2018;hg;142;g/An;14200;Fc;Calculated data
QL;Livestock Primary;79;Germany;5422;Yield;1182;Honey, natural;2014;2014;hg;272;g/An;27200;Fc;Calculated data
QL;Livestock Primary;79;Germany;5422;Yield;1182;Honey, natural;2015;2015;hg;303;g/An;30300;Fc;Calculated data
QL;Livestock Primary;79;Germany;5422;Yield;1182;Honey, natural;2016;2016;hg;289;g/An;28900;Fc;Calculated data
QL;Livestock Primary;79;Germany;5422;Yield;1182;Honey, natural;2017;2017;hg;309;g/An;30900;Fc;Calculated data
QL;Livestock Primary;79;Germany;5422;Yield;1182;Honey, natural;2018;2018;hg;300;g/An;30000;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5422;Yield;1182;Honey, natural;2014;2014;hg;328;g/An;32800;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5422;Yield;1182;Honey, natural;2015;2015;hg;397;g/An;39700;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5422;Yield;1182;Honey, natural;2016;2016;hg;311;g/An;31100;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5422;Yield;1182;Honey, natural;2017;2017;hg;392;g/An;39200;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5422;Yield;1182;Honey, natural;2018;2018;hg;331;g/An;33100;Fc;Calculated data
QL;Livestock Primary;173;Poland;5422;Yield;1182;Honey, natural;2014;2014;hg;84;g/An;8400;Fc;Calculated data
QL;Livestock Primary;173;Poland;5422;Yield;1182;Honey, natural;2015;2015;hg;123;g/An;12300;Fc;Calculated data
QL;Livestock Primary;173;Poland;5422;Yield;1182;Honey, natural;2016;2016;hg;122;g/An;12200;Fc;Calculated data
QL;Livestock Primary;173;Poland;5422;Yield;1182;Honey, natural;2017;2017;hg;109;g/An;10900;Fc;Calculated data
QL;Livestock Primary;173;Poland;5422;Yield;1182;Honey, natural;2018;2018;hg;148;g/An;14800;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5422;Yield;1182;Honey, natural;2014;2014;hg;336;g/An;33600;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5422;Yield;1182;Honey, natural;2015;2015;hg;318;g/An;31800;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5422;Yield;1182;Honey, natural;2016;2016;hg;314;g/An;31400;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5422;Yield;1182;Honey, natural;2017;2017;hg;270;g/An;27000;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5422;Yield;1182;Honey, natural;2018;2018;hg;228;g/An;22800;Fc;Calculated data
QL;Livestock Primary;183;Romania;5422;Yield;1182;Honey, natural;2014;2014;hg;133;g/An;13300;Fc;Calculated data
QL;Livestock Primary;183;Romania;5422;Yield;1182;Honey, natural;2015;2015;hg;206;g/An;20600;Fc;Calculated data
QL;Livestock Primary;183;Romania;5422;Yield;1182;Honey, natural;2016;2016;hg;152;g/An;15200;Fc;Calculated data
QL;Livestock Primary;183;Romania;5422;Yield;1182;Honey, natural;2017;2017;hg;210;g/An;21000;Fc;Calculated data
QL;Livestock Primary;183;Romania;5422;Yield;1182;Honey, natural;2018;2018;hg;182;g/An;18200;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5422;Yield;1182;Honey, natural;2014;2014;hg;65;g/An;6500;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5422;Yield;1182;Honey, natural;2015;2015;hg;155;g/An;15500;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5422;Yield;1182;Honey, natural;2016;2016;hg;73;g/An;7300;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5422;Yield;1182;Honey, natural;2017;2017;hg;83;g/An;8300;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5422;Yield;1182;Honey, natural;2018;2018;hg;125;g/An;12500;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5422;Yield;1183;Beeswax;2014;2014;hg;4;g/An;400;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5422;Yield;1183;Beeswax;2015;2015;hg;4;g/An;400;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5422;Yield;1183;Beeswax;2016;2016;hg;5;g/An;500;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5422;Yield;1183;Beeswax;2017;2017;hg;4;g/An;400;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5422;Yield;1183;Beeswax;2018;2018;hg;4;g/An;400;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5422;Yield;1182;Honey, natural;2014;2014;hg;159;g/An;15900;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5422;Yield;1182;Honey, natural;2015;2015;hg;150;g/An;15000;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5422;Yield;1182;Honey, natural;2016;2016;hg;163;g/An;16300;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5422;Yield;1182;Honey, natural;2017;2017;hg;152;g/An;15200;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5422;Yield;1182;Honey, natural;2018;2018;hg;148;g/An;14800;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5422;Yield;1182;Honey, natural;2014;2014;hg;75;g/An;7500;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5422;Yield;1182;Honey, natural;2015;2015;hg;320;g/An;32000;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5422;Yield;1182;Honey, natural;2016;2016;hg;207;g/An;20700;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5422;Yield;1182;Honey, natural;2017;2017;hg;138;g/An;13800;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5422;Yield;1182;Honey, natural;2018;2018;hg;244;g/An;24400;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5422;Yield;1182;Honey, natural;2014;2014;hg;231538;g/An;23153800;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5422;Yield;1182;Honey, natural;2015;2015;hg;235611;g/An;23561100;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5422;Yield;1182;Honey, natural;2016;2016;hg;228054;g/An;22805400;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5422;Yield;1182;Honey, natural;2017;2017;hg;266309;g/An;26630900;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5422;Yield;1182;Honey, natural;2018;2018;hg;269792;g/An;26979200;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;919;Hides, cattle, fresh;2014;2014;hg/An;368;g/An;36800;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;919;Hides, cattle, fresh;2015;2015;hg/An;368;g/An;36800;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;919;Hides, cattle, fresh;2016;2016;hg/An;370;g/An;37000;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;919;Hides, cattle, fresh;2017;2017;hg/An;372;g/An;37200;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;919;Hides, cattle, fresh;2018;2018;hg/An;375;g/An;37500;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;867;Meat, cattle;2014;2014;hg/An;3302;g/An;330200;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;867;Meat, cattle;2015;2015;hg/An;3303;g/An;330300;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;867;Meat, cattle;2016;2016;hg/An;3326;g/An;332600;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;867;Meat, cattle;2017;2017;hg/An;3345;g/An;334500;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;867;Meat, cattle;2018;2018;hg/An;3367;g/An;336700;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1163;Meat, game;2014;2014;hg/An;102;g/An;10200;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1163;Meat, game;2015;2015;hg/An;103;g/An;10300;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1163;Meat, game;2016;2016;hg/An;104;g/An;10400;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1163;Meat, game;2017;2017;hg/An;107;g/An;10700;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1163;Meat, game;2018;2018;hg/An;108;g/An;10800;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1017;Meat, goat;2014;2014;hg/An;123;g/An;12300;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1017;Meat, goat;2015;2015;hg/An;129;g/An;12900;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1017;Meat, goat;2016;2016;hg/An;125;g/An;12500;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1017;Meat, goat;2017;2017;hg/An;125;g/An;12500;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1017;Meat, goat;2018;2018;hg/An;124;g/An;12400;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1097;Meat, horse;2014;2014;hg/An;2089;g/An;208900;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1097;Meat, horse;2015;2015;hg/An;2056;g/An;205600;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1097;Meat, horse;2016;2016;hg/An;1927;g/An;192700;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1097;Meat, horse;2017;2017;hg/An;2015;g/An;201500;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1097;Meat, horse;2018;2018;hg/An;2168;g/An;216800;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1035;Meat, pig;2014;2014;hg/An;975;g/An;97500;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1035;Meat, pig;2015;2015;hg/An;977;g/An;97700;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1035;Meat, pig;2016;2016;hg/An;985;g/An;98500;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1035;Meat, pig;2017;2017;hg/An;987;g/An;98700;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;1035;Meat, pig;2018;2018;hg/An;989;g/An;98900;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;977;Meat, sheep;2014;2014;hg/An;252;g/An;25200;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;977;Meat, sheep;2015;2015;hg/An;233;g/An;23300;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;977;Meat, sheep;2016;2016;hg/An;233;g/An;23300;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;977;Meat, sheep;2017;2017;hg/An;246;g/An;24600;Fc;Calculated data
QL;Livestock Primary;11;Austria;5417;Yield/Carcass Weight;977;Meat, sheep;2018;2018;hg/An;226;g/An;22600;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;882;Milk, whole fresh cow;2014;2014;hg/An;65423;g/An;6542300;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;882;Milk, whole fresh cow;2015;2015;hg/An;65789;g/An;6578900;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;882;Milk, whole fresh cow;2016;2016;hg/An;67590;g/An;6759000;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;882;Milk, whole fresh cow;2017;2017;hg/An;68650;g/An;6865000;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;882;Milk, whole fresh cow;2018;2018;hg/An;71037;g/An;7103700;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;1020;Milk, whole fresh goat;2014;2014;hg/An;6347;g/An;634700;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;1020;Milk, whole fresh goat;2015;2015;hg/An;6532;g/An;653200;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;1020;Milk, whole fresh goat;2016;2016;hg/An;6573;g/An;657300;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;1020;Milk, whole fresh goat;2017;2017;hg/An;6597;g/An;659700;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;1020;Milk, whole fresh goat;2018;2018;hg/An;6761;g/An;676100;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;982;Milk, whole fresh sheep;2014;2014;hg/An;4348;g/An;434800;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;982;Milk, whole fresh sheep;2015;2015;hg/An;4387;g/An;438700;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;982;Milk, whole fresh sheep;2016;2016;hg/An;4363;g/An;436300;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;982;Milk, whole fresh sheep;2017;2017;hg/An;4381;g/An;438100;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;982;Milk, whole fresh sheep;2018;2018;hg/An;4468;g/An;446800;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;1025;Skins, goat, fresh;2014;2014;hg/An;37;g/An;3700;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;1025;Skins, goat, fresh;2015;2015;hg/An;39;g/An;3900;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;1025;Skins, goat, fresh;2016;2016;hg/An;38;g/An;3800;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;1025;Skins, goat, fresh;2017;2017;hg/An;37;g/An;3700;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;1025;Skins, goat, fresh;2018;2018;hg/An;37;g/An;3700;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;995;Skins, sheep, fresh;2014;2014;hg/An;54;g/An;5400;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;995;Skins, sheep, fresh;2015;2015;hg/An;50;g/An;5000;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;995;Skins, sheep, fresh;2016;2016;hg/An;50;g/An;5000;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;995;Skins, sheep, fresh;2017;2017;hg/An;52;g/An;5200;Fc;Calculated data
QL;Livestock Primary;11;Austria;5420;Yield;995;Skins, sheep, fresh;2018;2018;hg/An;48;g/An;4800;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;919;Hides, cattle, fresh;2014;2014;hg/An;265;g/An;26500;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;919;Hides, cattle, fresh;2015;2015;hg/An;432;g/An;43200;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;919;Hides, cattle, fresh;2016;2016;hg/An;394;g/An;39400;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;919;Hides, cattle, fresh;2017;2017;hg/An;411;g/An;41100;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;919;Hides, cattle, fresh;2018;2018;hg/An;376;g/An;37600;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5417;Yield/Carcass Weight;867;Meat, cattle;2014;2014;hg/An;1447;g/An;144700;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5417;Yield/Carcass Weight;867;Meat, cattle;2015;2015;hg/An;2356;g/An;235600;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5417;Yield/Carcass Weight;867;Meat, cattle;2016;2016;hg/An;2148;g/An;214800;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5417;Yield/Carcass Weight;867;Meat, cattle;2017;2017;hg/An;2244;g/An;224400;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5417;Yield/Carcass Weight;867;Meat, cattle;2018;2018;hg/An;2050;g/An;205000;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5417;Yield/Carcass Weight;1035;Meat, pig;2014;2014;hg/An;735;g/An;73500;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5417;Yield/Carcass Weight;1035;Meat, pig;2015;2015;hg/An;698;g/An;69800;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5417;Yield/Carcass Weight;1035;Meat, pig;2016;2016;hg/An;710;g/An;71000;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5417;Yield/Carcass Weight;1035;Meat, pig;2017;2017;hg/An;715;g/An;71500;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5417;Yield/Carcass Weight;1035;Meat, pig;2018;2018;hg/An;719;g/An;71900;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5417;Yield/Carcass Weight;977;Meat, sheep;2014;2014;hg/An;151;g/An;15100;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5417;Yield/Carcass Weight;977;Meat, sheep;2015;2015;hg/An;153;g/An;15300;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5417;Yield/Carcass Weight;977;Meat, sheep;2016;2016;hg/An;148;g/An;14800;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5417;Yield/Carcass Weight;977;Meat, sheep;2017;2017;hg/An;155;g/An;15500;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5417;Yield/Carcass Weight;977;Meat, sheep;2018;2018;hg/An;153;g/An;15300;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;882;Milk, whole fresh cow;2014;2014;hg/An;27842;g/An;2784200;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;882;Milk, whole fresh cow;2015;2015;hg/An;28098;g/An;2809800;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;882;Milk, whole fresh cow;2016;2016;hg/An;28767;g/An;2876700;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;882;Milk, whole fresh cow;2017;2017;hg/An;29253;g/An;2925300;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;882;Milk, whole fresh cow;2018;2018;hg/An;29809;g/An;2980900;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;982;Milk, whole fresh sheep;2014;2014;hg/An;599;g/An;59900;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;982;Milk, whole fresh sheep;2015;2015;hg/An;584;g/An;58400;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;982;Milk, whole fresh sheep;2016;2016;hg/An;608;g/An;60800;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;982;Milk, whole fresh sheep;2017;2017;hg/An;601;g/An;60100;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;982;Milk, whole fresh sheep;2018;2018;hg/An;571;g/An;57100;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;995;Skins, sheep, fresh;2014;2014;hg/An;28;g/An;2800;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;995;Skins, sheep, fresh;2015;2015;hg/An;29;g/An;2900;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;995;Skins, sheep, fresh;2016;2016;hg/An;28;g/An;2800;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;995;Skins, sheep, fresh;2017;2017;hg/An;29;g/An;2900;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5420;Yield;995;Skins, sheep, fresh;2018;2018;hg/An;29;g/An;2900;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;957;Hides, buffalo, fresh;2014;2014;hg/An;270;g/An;27000;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;957;Hides, buffalo, fresh;2015;2015;hg/An;195;g/An;19500;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;957;Hides, buffalo, fresh;2016;2016;hg/An;193;g/An;19300;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;957;Hides, buffalo, fresh;2017;2017;hg/An;191;g/An;19100;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;957;Hides, buffalo, fresh;2018;2018;hg/An;283;g/An;28300;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;919;Hides, cattle, fresh;2014;2014;hg/An;218;g/An;21800;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;919;Hides, cattle, fresh;2015;2015;hg/An;217;g/An;21700;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;919;Hides, cattle, fresh;2016;2016;hg/An;149;g/An;14900;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;919;Hides, cattle, fresh;2017;2017;hg/An;234;g/An;23400;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;919;Hides, cattle, fresh;2018;2018;hg/An;229;g/An;22900;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;947;Meat, buffalo;2014;2014;hg/An;1943;g/An;194300;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;947;Meat, buffalo;2015;2015;hg/An;1401;g/An;140100;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;947;Meat, buffalo;2016;2016;hg/An;1386;g/An;138600;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;947;Meat, buffalo;2017;2017;hg/An;1373;g/An;137300;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;947;Meat, buffalo;2018;2018;hg/An;2033;g/An;203300;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;867;Meat, cattle;2014;2014;hg/An;1354;g/An;135400;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;867;Meat, cattle;2015;2015;hg/An;1351;g/An;135100;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;867;Meat, cattle;2016;2016;hg/An;926;g/An;92600;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;867;Meat, cattle;2017;2017;hg/An;1457;g/An;145700;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;867;Meat, cattle;2018;2018;hg/An;1421;g/An;142100;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;1017;Meat, goat;2014;2014;hg/An;105;g/An;10500;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;1017;Meat, goat;2015;2015;hg/An;102;g/An;10200;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;1017;Meat, goat;2016;2016;hg/An;112;g/An;11200;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;1017;Meat, goat;2017;2017;hg/An;103;g/An;10300;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;1017;Meat, goat;2018;2018;hg/An;100;g/An;10000;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;1097;Meat, horse;2014;2014;hg/An;2049;g/An;204900;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;1097;Meat, horse;2015;2015;hg/An;2119;g/An;211900;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;1097;Meat, horse;2016;2016;hg/An;2085;g/An;208500;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;1097;Meat, horse;2017;2017;hg/An;2108;g/An;210800;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;1097;Meat, horse;2018;2018;hg/An;2131;g/An;213100;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;1035;Meat, pig;2014;2014;hg/An;682;g/An;68200;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;1035;Meat, pig;2015;2015;hg/An;664;g/An;66400;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;1035;Meat, pig;2016;2016;hg/An;669;g/An;66900;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;1035;Meat, pig;2017;2017;hg/An;676;g/An;67600;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;1035;Meat, pig;2018;2018;hg/An;677;g/An;67700;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;977;Meat, sheep;2014;2014;hg/An;99;g/An;9900;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;977;Meat, sheep;2015;2015;hg/An;101;g/An;10100;Fc;Calculated data
