DomainCode;Domain;AreaCode;Country;ElementCode;Element;ItemCode;Item;Year;Unit;ProducerPrices_USD_per_ton;Flag;Flag Description
PP;Producer Prices - Annual;97;Hungary;5532;Producer Price (USD/tonne);388;Tomatoes;2016;USD;326;;Official data
PP;Producer Prices - Annual;97;Hungary;5532;Producer Price (USD/tonne);388;Tomatoes;2017;USD;231.9;;Official data
PP;Producer Prices - Annual;97;Hungary;5532;Producer Price (USD/tonne);388;Tomatoes;2018;USD;230.2;;Official data
PP;Producer Prices - Annual;97;Hungary;5532;Producer Price (USD/tonne);97;Triticale;2016;USD;122.4;;Official data
PP;Producer Prices - Annual;97;Hungary;5532;Producer Price (USD/tonne);97;Triticale;2017;USD;136.7;;Official data
PP;Producer Prices - Annual;97;Hungary;5532;Producer Price (USD/tonne);97;Triticale;2018;USD;155.3;;Official data
PP;Producer Prices - Annual;97;Hungary;5532;Producer Price (USD/tonne);222;Walnuts, with shell;2016;USD;2281.4;;Official data
PP;Producer Prices - Annual;97;Hungary;5532;Producer Price (USD/tonne);222;Walnuts, with shell;2017;USD;2152.1;;Official data
PP;Producer Prices - Annual;97;Hungary;5532;Producer Price (USD/tonne);222;Walnuts, with shell;2018;USD;2588.9;;Official data
PP;Producer Prices - Annual;97;Hungary;5532;Producer Price (USD/tonne);567;Watermelons;2016;USD;110.7;;Official data
PP;Producer Prices - Annual;97;Hungary;5532;Producer Price (USD/tonne);567;Watermelons;2017;USD;128.9;;Official data
PP;Producer Prices - Annual;97;Hungary;5532;Producer Price (USD/tonne);567;Watermelons;2018;USD;151.8;;Official data
PP;Producer Prices - Annual;97;Hungary;5532;Producer Price (USD/tonne);15;Wheat;2016;USD;141.9;;Official data
PP;Producer Prices - Annual;97;Hungary;5532;Producer Price (USD/tonne);15;Wheat;2017;USD;159.1;;Official data
PP;Producer Prices - Annual;97;Hungary;5532;Producer Price (USD/tonne);15;Wheat;2018;USD;181.2;;Official data
PP;Producer Prices - Annual;97;Hungary;5532;Producer Price (USD/tonne);987;Wool, greasy;2016;USD;1333.6;;Official data
PP;Producer Prices - Annual;97;Hungary;5532;Producer Price (USD/tonne);987;Wool, greasy;2017;USD;804.6;;Official data
PP;Producer Prices - Annual;97;Hungary;5532;Producer Price (USD/tonne);987;Wool, greasy;2018;USD;1211.7;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);515;Apples;2016;USD;148.6;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);515;Apples;2017;USD;274.7;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);515;Apples;2018;USD;171.4;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);44;Barley;2016;USD;148.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);44;Barley;2017;USD;162.5;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);44;Barley;2018;USD;188.3;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);176;Beans, dry;2016;USD;887.4;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);176;Beans, dry;2017;USD;893.3;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);176;Beans, dry;2018;USD;1075.9;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);89;Buckwheat;2016;USD;403;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);89;Buckwheat;2017;USD;350.3;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);89;Buckwheat;2018;USD;290.4;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);358;Cabbages and other brassicas;2016;USD;208.2;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);358;Cabbages and other brassicas;2017;USD;164.6;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);358;Cabbages and other brassicas;2018;USD;197.4;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);426;Carrots and turnips;2016;USD;98.4;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);426;Carrots and turnips;2017;USD;94.7;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);426;Carrots and turnips;2018;USD;149.8;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);393;Cauliflowers and broccoli;2016;USD;314;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);393;Cauliflowers and broccoli;2017;USD;355.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);393;Cauliflowers and broccoli;2018;USD;339.5;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);531;Cherries;2016;USD;1106.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);531;Cherries;2017;USD;2657.6;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);531;Cherries;2018;USD;1216.6;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);530;Cherries, sour;2016;USD;342.9;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);530;Cherries, sour;2017;USD;1058.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);530;Cherries, sour;2018;USD;297.4;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);459;Chicory roots;2016;USD;62.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);459;Chicory roots;2017;USD;60.3;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);459;Chicory roots;2018;USD;59.8;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);397;Cucumbers and gherkins;2016;USD;357.4;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);397;Cucumbers and gherkins;2017;USD;472.3;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);397;Cucumbers and gherkins;2018;USD;533.5;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);550;Currants;2016;USD;320.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);550;Currants;2017;USD;500.4;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);550;Currants;2018;USD;262.5;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1062;Eggs, hen, in shell;2016;USD;932.3;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1062;Eggs, hen, in shell;2017;USD;1288.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1062;Eggs, hen, in shell;2018;USD;1099.2;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);549;Gooseberries;2016;USD;327.9;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);549;Gooseberries;2017;USD;652.8;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);549;Gooseberries;2018;USD;218.2;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1182;Honey, natural;2016;USD;3150.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1182;Honey, natural;2017;USD;3236;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1182;Honey, natural;2018;USD;3674.2;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);677;Hops;2016;USD;4696.7;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);677;Hops;2017;USD;5280.3;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);677;Hops;2018;USD;5456.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);333;Linseed;2016;USD;502.4;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);333;Linseed;2017;USD;466;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);333;Linseed;2018;USD;471.8;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);210;Lupins;2016;USD;210.5;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);210;Lupins;2017;USD;200;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);210;Lupins;2018;USD;237.8;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);56;Maize;2016;USD;134.9;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);56;Maize;2017;USD;144.2;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);56;Maize;2018;USD;171.4;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);945;Meat live weight, cattle;2016;USD;1500.2;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);945;Meat live weight, cattle;2017;USD;1679.9;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);945;Meat live weight, cattle;2018;USD;1820.7;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1095;Meat live weight, chicken;2016;USD;846.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1095;Meat live weight, chicken;2017;USD;890.6;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1095;Meat live weight, chicken;2018;USD;963.5;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1071;Meat live weight, duck;2016;USD;1149.2;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1071;Meat live weight, duck;2017;USD;1220.3;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1071;Meat live weight, duck;2018;USD;1292.5;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1078;Meat live weight, goose;2016;USD;1946.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1078;Meat live weight, goose;2017;USD;2308.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1078;Meat live weight, goose;2018;USD;2147.7;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1121;Meat live weight, horse;2016;USD;2016.8;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1121;Meat live weight, horse;2017;USD;2367.3;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1121;Meat live weight, horse;2018;USD;2491.3;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1056;Meat live weight, pig;2016;USD;1186.2;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1056;Meat live weight, pig;2017;USD;1335.9;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1056;Meat live weight, pig;2018;USD;1239.3;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1145;Meat live weight, rabbit;2016;USD;1854;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1145;Meat live weight, rabbit;2017;USD;1955.6;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1145;Meat live weight, rabbit;2018;USD;2154.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1013;Meat live weight, sheep;2016;USD;1859.3;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1013;Meat live weight, sheep;2017;USD;1774.9;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1013;Meat live weight, sheep;2018;USD;1818.8;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1088;Meat live weight, turkey;2016;USD;1324.4;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1088;Meat live weight, turkey;2017;USD;1361.9;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1088;Meat live weight, turkey;2018;USD;1383;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);867;Meat, cattle;2016;USD;2885;F;FAO estimate
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);867;Meat, cattle;2017;USD;3230.6;F;FAO estimate
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1058;Meat, chicken;2016;USD;1226.2;F;FAO estimate
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1058;Meat, chicken;2017;USD;1290.8;F;FAO estimate
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1069;Meat, duck;2016;USD;1665.5;F;FAO estimate
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1069;Meat, duck;2017;USD;1768.6;F;FAO estimate
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1073;Meat, goose and guinea fowl;2016;USD;2820.4;F;FAO estimate
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1073;Meat, goose and guinea fowl;2017;USD;3345;F;FAO estimate
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1097;Meat, horse;2016;USD;3667;F;FAO estimate
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1097;Meat, horse;2017;USD;4304.3;F;FAO estimate
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1035;Meat, pig;2016;USD;1540.5;F;FAO estimate
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1035;Meat, pig;2017;USD;1735;F;FAO estimate
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1141;Meat, rabbit;2016;USD;3252.7;F;FAO estimate
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1141;Meat, rabbit;2017;USD;3430.9;F;FAO estimate
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);977;Meat, sheep;2016;USD;3380.6;F;FAO estimate
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);977;Meat, sheep;2017;USD;3227.1;F;FAO estimate
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1080;Meat, turkey;2016;USD;1919.5;F;FAO estimate
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);1080;Meat, turkey;2017;USD;1973.7;F;FAO estimate
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);882;Milk, whole fresh cow;2016;USD;281;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);882;Milk, whole fresh cow;2017;USD;368.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);882;Milk, whole fresh cow;2018;USD;372.7;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);79;Millet;2016;USD;216.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);79;Millet;2017;USD;224.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);79;Millet;2018;USD;314.3;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);449;Mushrooms and truffles;2016;USD;1112.2;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);449;Mushrooms and truffles;2017;USD;1185.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);449;Mushrooms and truffles;2018;USD;1174.5;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);75;Oats;2016;USD;131.4;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);75;Oats;2017;USD;138.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);75;Oats;2018;USD;161.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);403;Onions, dry;2016;USD;216.6;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);403;Onions, dry;2017;USD;170.4;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);403;Onions, dry;2018;USD;296.8;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);534;Peaches and nectarines;2016;USD;524;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);534;Peaches and nectarines;2017;USD;522.3;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);534;Peaches and nectarines;2018;USD;649.3;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);521;Pears;2016;USD;494.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);521;Pears;2017;USD;689.8;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);521;Pears;2018;USD;540.5;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);187;Peas, dry;2016;USD;274.2;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);187;Peas, dry;2017;USD;221.5;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);187;Peas, dry;2018;USD;237.3;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);536;Plums and sloes;2016;USD;295.7;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);536;Plums and sloes;2017;USD;633.4;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);536;Plums and sloes;2018;USD;232.9;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);116;Potatoes;2016;USD;97.4;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);116;Potatoes;2017;USD;98.2;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);116;Potatoes;2018;USD;117.9;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);270;Rapeseed;2016;USD;410.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);270;Rapeseed;2017;USD;417;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);270;Rapeseed;2018;USD;430;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);547;Raspberries;2016;USD;1351.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);547;Raspberries;2017;USD;1187.5;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);547;Raspberries;2018;USD;785.2;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);71;Rye;2016;USD;131.4;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);71;Rye;2017;USD;145;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);71;Rye;2018;USD;165.3;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);544;Strawberries;2016;USD;767.2;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);544;Strawberries;2017;USD;1262.9;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);544;Strawberries;2018;USD;1080.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);157;Sugar beet;2016;USD;29.07;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);157;Sugar beet;2017;USD;25.04;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);157;Sugar beet;2018;USD;29.01;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);826;Tobacco, unmanufactured;2016;USD;2296.6;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);826;Tobacco, unmanufactured;2017;USD;2196.4;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);826;Tobacco, unmanufactured;2018;USD;2649.2;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);388;Tomatoes;2016;USD;361.2;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);388;Tomatoes;2017;USD;432.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);388;Tomatoes;2018;USD;484;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);97;Triticale;2016;USD;145.6;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);97;Triticale;2017;USD;155.3;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);97;Triticale;2018;USD;183;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);15;Wheat;2016;USD;157.5;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);15;Wheat;2017;USD;176;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);15;Wheat;2018;USD;201;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);987;Wool, greasy;2016;USD;814.1;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);987;Wool, greasy;2017;USD;852;;Official data
PP;Producer Prices - Annual;173;Poland;5532;Producer Price (USD/tonne);987;Wool, greasy;2018;USD;874.9;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);515;Apples;2016;USD;136.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);515;Apples;2017;USD;199.4;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);515;Apples;2018;USD;138.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);526;Apricots;2016;USD;260;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);526;Apricots;2017;USD;305.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);526;Apricots;2018;USD;354.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);44;Barley;2016;USD;106.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);44;Barley;2017;USD;116.2;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);44;Barley;2018;USD;148.9;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);176;Beans, dry;2016;USD;440.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);176;Beans, dry;2017;USD;778.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);176;Beans, dry;2018;USD;723.6;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);558;Berries nes;2016;USD;1005;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);558;Berries nes;2017;USD;918.9;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);558;Berries nes;2018;USD;1440.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);89;Buckwheat;2016;USD;418.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);89;Buckwheat;2018;USD;565.4;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);358;Cabbages and other brassicas;2016;USD;130.6;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);358;Cabbages and other brassicas;2017;USD;102.9;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);358;Cabbages and other brassicas;2018;USD;203.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);426;Carrots and turnips;2016;USD;177.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);426;Carrots and turnips;2017;USD;136.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);426;Carrots and turnips;2018;USD;218.9;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);531;Cherries;2016;USD;386.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);531;Cherries;2017;USD;463.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);531;Cherries;2018;USD;537;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);401;Chillies and peppers, green;2016;USD;245.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);401;Chillies and peppers, green;2017;USD;266.2;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);401;Chillies and peppers, green;2018;USD;333.6;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);397;Cucumbers and gherkins;2016;USD;234.6;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);397;Cucumbers and gherkins;2017;USD;219.6;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);397;Cucumbers and gherkins;2018;USD;274.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);399;Eggplants (aubergines);2016;USD;183.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);399;Eggplants (aubergines);2017;USD;178.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);399;Eggplants (aubergines);2018;USD;235;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);1062;Eggs, hen, in shell;2016;USD;980.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);1062;Eggs, hen, in shell;2017;USD;1073.3;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);1062;Eggs, hen, in shell;2018;USD;1010.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);619;Fruit, fresh nes;2016;USD;144.3;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);619;Fruit, fresh nes;2017;USD;210.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);619;Fruit, fresh nes;2018;USD;153.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);406;Garlic;2016;USD;1392.1;;Official data
